            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
  10.119.120.40|  114.109.61.72|   80| 2383|  6|        37|     45373|        |2016/04/06T06:41:19.028|    1.536|2016/04/06T06:41:20.564|Health|
  10.119.120.40|  114.109.61.72|   80|23145|  6|         1|        46|        |2016/04/06T06:41:18.134|    0.000|2016/04/06T06:41:18.134|Health|
  10.119.120.40|  114.109.61.72|   80| 9976|  6|         1|        46|        |2016/04/06T06:41:18.711|    0.000|2016/04/06T06:41:18.711|Health|
  10.119.120.40|  114.109.61.72|   80| 9976|  6|         2|        92|        |2016/04/06T06:41:29.975|    0.000|2016/04/06T06:41:29.975|Health|
  10.119.120.40|  114.109.61.72|   80|23145|  6|         2|        92|        |2016/04/06T06:41:30.293|    0.000|2016/04/06T06:41:30.293|Health|
   172.25.1.201|216.218.206.103|   80|59202|  6|         1|        46|        |2016/04/06T06:41:49.942|    0.000|2016/04/06T06:41:49.942|Health|
 131.247.65.222|     74.82.47.3|  443|34811|  6|         9|      3813|        |2016/04/06T06:42:14.070|    4.992|2016/04/06T06:42:19.062|Health|
  10.119.120.40| 216.218.206.80|   80|52683|  6|         1|        46|        |2016/04/06T06:42:23.411|    0.000|2016/04/06T06:42:23.411|Health|
  10.119.120.33|    85.93.93.30|   80|42135|  6|        38|     50181|        |2016/04/06T06:42:53.556|    0.512|2016/04/06T06:42:54.068|Health|
  10.119.120.33|    85.93.93.30|   80|42135|  6|         2|        92|        |2016/04/06T06:44:34.799|    0.000|2016/04/06T06:44:34.799|Health|
    172.26.1.27|     74.82.47.4|  443|53856|  6|        12|      6959|        |2016/04/06T06:44:48.243|    4.736|2016/04/06T06:44:52.979|Health|
 131.247.65.222|     74.82.47.3|  443|55088|  6|        10|      3894|        |2016/04/06T06:45:03.347|    4.288|2016/04/06T06:45:07.635|Health|
  10.119.120.33|   180.76.15.28|   80|11646|  6|       199|    284881|        |2016/04/06T06:46:33.138|    5.376|2016/04/06T06:46:38.514|Health|
 131.247.65.222|     74.82.47.3|  443|36778|  6|         5|      2071|        |2016/04/06T06:47:18.308|    0.256|2016/04/06T06:47:18.564|Health|
    172.26.1.27|     74.82.47.4|  443|35098|  6|         2|       110|        |2016/04/06T06:47:12.802|    0.128|2016/04/06T06:47:12.930|Health|
  10.119.120.33|   180.76.15.30|   80|40588|  6|        24|     19337|        |2016/04/06T06:47:43.213|    2.688|2016/04/06T06:47:45.901|Health|
  10.119.120.33|  104.238.192.2|  443|60473|  6|         2|        92|        |2016/04/06T06:48:59.178|    1.024|2016/04/06T06:49:00.202|Health|
    172.26.1.25|  104.238.192.2|  443|60476|  6|        11|      6174|        |2016/04/06T06:49:00.712|    7.680|2016/04/06T06:49:08.392|Health|
    172.26.1.25|  104.238.192.2|  443|60476|  6|         2|       779|        |2016/04/06T06:49:10.440|    1.152|2016/04/06T06:49:11.592|Health|
    172.26.1.25|  104.238.192.2|  443|60476|  6|         2|       104|        |2016/04/06T06:50:46.122|    0.000|2016/04/06T06:50:46.122|Health|
     172.29.1.3| 137.116.71.170|  443|34912|  6|        11|      6802|        |2016/04/06T06:52:05.857|    2.304|2016/04/06T06:52:08.161|Health|
  10.119.120.33|  180.76.15.137|   80|58824|  6|         8|      3895|        |2016/04/06T06:55:27.012|    0.448|2016/04/06T06:55:27.460|Health|
  10.119.120.33|   180.76.15.34|   80|49940|  6|       299|    437007|        |2016/04/06T06:55:13.125|   13.888|2016/04/06T06:55:27.013|Health|
  10.119.120.33|  180.76.15.160|   80|13452|  6|        81|    109955|        |2016/04/06T06:57:32.258|    4.096|2016/04/06T06:57:36.354|Health|
  10.119.120.33|  180.76.15.162|   80|16448|  6|         7|      3849|        |2016/04/06T06:57:36.353|    0.256|2016/04/06T06:57:36.609|Health|
  10.119.120.33|  180.76.15.162|   80|16448|  6|         1|        46|        |2016/04/06T06:57:36.802|    0.000|2016/04/06T06:57:36.802|Health|
  10.119.120.33| 173.252.88.181|   80|46870|  6|        11|     12033|        |2016/04/06T06:58:07.202|    0.128|2016/04/06T06:58:07.330|Health|
   131.247.59.8| 216.218.206.70|  443|55073|  6|         1|        46|        |2016/04/06T06:59:20.045|    0.000|2016/04/06T06:59:20.045|Health|
  10.119.120.33| 173.252.88.181|   80|46870|  6|         2|       104|        |2016/04/06T06:59:37.369|    0.000|2016/04/06T06:59:37.369|Health|
  10.119.120.33|  180.76.15.160|   80|22752|  6|        27|     30044|        |2016/04/06T06:59:51.641|    1.536|2016/04/06T06:59:53.177|Health|
  131.247.67.73|162.216.114.158|    0|  771|  1|         1|       176|        |2016/04/06T07:01:30.012|    0.000|2016/04/06T07:01:30.012|Health|
   131.247.67.6|162.216.114.158|    0|  771|  1|         1|       473|        |2016/04/06T07:01:28.286|    0.000|2016/04/06T07:01:28.286|Health|
  131.247.67.45|  179.96.255.39|   25|59037|  6|         9|       850|        |2016/04/06T07:02:04.382|    2.176|2016/04/06T07:02:06.558|Health|
  131.247.67.45|   204.11.58.48|   25|23103|  6|         9|       884|        |2016/04/06T07:02:13.404|    0.576|2016/04/06T07:02:13.980|Health|
  131.247.67.45| 89.248.171.160|   25|44309|  6|        11|       991|        |2016/04/06T07:04:43.160|    0.896|2016/04/06T07:04:44.056|Health|
 131.247.67.126|  202.65.132.26|58275|   53| 17|         1|        82|        |2016/04/06T07:06:03.535|    0.000|2016/04/06T07:06:03.535|Health|
 131.247.67.127|  202.65.132.26|57132|   53| 17|         1|        82|        |2016/04/06T07:06:03.857|    0.000|2016/04/06T07:06:03.857|Health|
  131.247.67.45| 200.76.191.212|   25|57363|  6|        10|      1208|        |2016/04/06T07:06:25.105|    1.408|2016/04/06T07:06:26.513|Health|
  131.247.67.45| 173.59.115.226|   25|33417|  6|         7|       686|        |2016/04/06T07:13:53.211|    0.192|2016/04/06T07:13:53.403|Health|
   131.247.67.1|     74.82.47.4|   53|41212| 17|         1|       187|        |2016/04/06T07:14:45.823|    0.000|2016/04/06T07:14:45.823|Health|
   131.247.67.1| 216.218.206.66|   53|31273| 17|         1|       129|        |2016/04/06T07:15:18.269|    0.000|2016/04/06T07:15:18.269|Health|
  131.247.67.73|    71.6.216.43|    0|  771|  1|         1|       120|        |2016/04/06T07:22:46.466|    0.000|2016/04/06T07:22:46.466|Health|
  131.247.67.45| 186.211.98.198|   25|32956|  6|         9|       904|        |2016/04/06T07:26:06.667|    2.560|2016/04/06T07:26:09.227|Health|
  131.247.67.45| 89.248.171.160|   25| 9040|  6|        11|       991|        |2016/04/06T07:26:18.636|    0.960|2016/04/06T07:26:19.596|Health|
   131.247.67.1| 66.220.156.106|   53|27175| 17|         1|        92|        |2016/04/06T07:35:16.081|    0.000|2016/04/06T07:35:16.081|Health|
   131.247.67.1|     74.82.47.3|   53|46375| 17|         1|       123|        |2016/04/06T07:36:45.816|    0.000|2016/04/06T07:36:45.816|Health|
 131.247.70.112|  124.106.65.39|   23|57911|  6|         1|        46|        |2016/04/06T07:38:17.711|    0.000|2016/04/06T07:38:17.711|Health|
   131.247.67.1|  180.76.15.148|   53|30297| 17|         1|        80|        |2016/04/06T07:42:57.589|    0.000|2016/04/06T07:42:57.589|Health|
  131.247.67.45| 89.248.171.160|   25|38239|  6|        11|       991|        |2016/04/06T07:48:03.818|    1.088|2016/04/06T07:48:04.906|Health|
   131.247.67.1|  180.76.15.155|   53|15954| 17|         1|       141|        |2016/04/06T07:52:00.354|    0.000|2016/04/06T07:52:00.354|Health|
  131.247.67.45|177.124.100.173|   25|58940|  6|         9|       873|        |2016/04/06T07:52:23.263|    3.392|2016/04/06T07:52:26.655|Health|
  131.247.67.45|   177.91.74.30|   25|60677|  6|         9|       907|        |2016/04/06T07:53:12.031|    2.176|2016/04/06T07:53:14.207|Health|
  10.119.120.40|    74.82.47.12|  443|33606|  6|         1|        46|        |2016/04/06T07:00:48.030|    0.000|2016/04/06T07:00:48.030|Health|
  131.247.66.32| 64.125.239.141|   80|36040|  6|         3|       138|        |2016/04/06T07:01:00.959|    8.832|2016/04/06T07:01:09.791|Health|
 131.247.67.122| 64.125.239.238|   80|54200|  6|         3|       138|        |2016/04/06T07:02:12.026|    9.344|2016/04/06T07:02:21.370|Health|
  131.247.65.14|184.105.247.203|  443|53621|  6|         1|        46|        |2016/04/06T07:04:01.359|    0.000|2016/04/06T07:04:01.359|Health|
  10.119.120.33|    51.255.65.9|   80|51621|  6|        10|      7849|        |2016/04/06T07:04:40.079|    0.448|2016/04/06T07:04:40.527|Health|
   131.247.59.8| 216.218.206.66|  443|42389|  6|        26|     32274|        |2016/04/06T07:06:34.805|    3.072|2016/04/06T07:06:37.877|Health|
  10.119.120.40|     74.82.47.4|  443|38469|  6|        13|      6541|        |2016/04/06T07:07:11.704|    8.960|2016/04/06T07:07:20.664|Health|
  10.119.120.33|  180.76.15.150|   80|30313|  6|       272|    391565|        |2016/04/06T07:07:58.936|    6.848|2016/04/06T07:08:05.784|Health|
  10.119.120.53| 184.105.139.68|  443|35733|  6|        16|     10006|        |2016/04/06T07:08:34.648|    5.696|2016/04/06T07:08:40.344|Health|
  131.247.65.14|184.105.247.195|  443|56792|  6|         9|      3948|        |2016/04/06T07:10:11.283|    5.760|2016/04/06T07:10:17.043|Health|
  10.119.120.33|   180.76.15.28|   80|26973|  6|        30|     34959|        |2016/04/06T07:11:27.821|    1.024|2016/04/06T07:11:28.845|Health|
  10.119.120.33|   180.76.15.28|   80|26973|  6|         1|        46|        |2016/04/06T07:11:29.037|    0.000|2016/04/06T07:11:29.037|Health|
  10.119.120.40|     74.82.47.4|  443|34499|  6|         3|       171|        |2016/04/06T07:11:43.757|    0.768|2016/04/06T07:11:44.525|Health|
  10.119.120.40|     74.82.47.4|  443|34499|  6|         1|        52|        |2016/04/06T07:11:46.129|    0.000|2016/04/06T07:11:46.129|Health|
   131.247.59.8| 216.218.206.66|  443|33341|  6|        26|     32331|        |2016/04/06T07:11:55.001|    2.560|2016/04/06T07:11:57.561|Health|
  10.119.120.40|     74.82.47.4|  443|43730|  6|         4|       223|        |2016/04/06T07:14:00.522|    0.256|2016/04/06T07:14:00.778|Health|
  10.119.120.33|   51.255.65.42|   80|26818|  6|         5|      1281|        |2016/04/06T07:14:14.668|    1.344|2016/04/06T07:14:16.012|Health|
   131.247.59.8| 216.218.206.66|  443|43040|  6|         6|      3171|        |2016/04/06T07:14:30.908|    0.192|2016/04/06T07:14:31.100|Health|
  10.119.120.53| 184.105.139.68|  443|39110|  6|         4|       223|        |2016/04/06T07:14:35.912|    1.984|2016/04/06T07:14:37.896|Health|
  10.119.120.40|  66.249.64.164|   80|64453|  6|         5|       404|        |2016/04/06T07:14:54.990|    0.064|2016/04/06T07:14:55.054|Health|
  10.119.120.40|  66.249.64.164|   80|39525|  6|        57|     42843|        |2016/04/06T07:16:25.930|    0.320|2016/04/06T07:16:26.250|Health|
  10.119.120.53| 184.105.139.68|  443|49654|  6|         4|       223|        |2016/04/06T07:16:55.238|    0.256|2016/04/06T07:16:55.494|Health|
  131.247.65.14|184.105.247.195|  443|46236|  6|         8|      3420|        |2016/04/06T07:16:56.200|    4.224|2016/04/06T07:17:00.424|Health|
  131.247.65.14|184.105.247.195|  443|56949|  6|         2|       106|        |2016/04/06T07:19:13.159|    0.128|2016/04/06T07:19:13.287|Health|
  10.119.120.40|  66.220.146.22|  443|29695|  6|       151|    201453|        |2016/04/06T07:21:41.314|    0.832|2016/04/06T07:21:42.146|Health|
  10.119.120.33|  180.76.15.155|   80|22619|  6|         4|       617|        |2016/04/06T07:22:26.372|    0.256|2016/04/06T07:22:26.628|Health|
  10.119.120.33|  180.76.15.150|   80|22983|  6|         4|       608|        |2016/04/06T07:22:26.881|    0.256|2016/04/06T07:22:27.137|Health|
  10.119.120.33|  180.76.15.144|   80|23384|  6|       373|    549446|        |2016/04/06T07:22:27.391|    9.472|2016/04/06T07:22:36.863|Health|
 131.247.67.101|141.212.122.205|   80|38738|  6|         1|        46|        |2016/04/06T07:26:58.365|    0.000|2016/04/06T07:26:58.365|Health|
 131.247.67.101|141.212.122.206|   80|57340|  6|         1|        46|        |2016/04/06T07:27:01.373|    0.000|2016/04/06T07:27:01.373|Health|
  10.119.120.33|  180.76.15.139|   80|34289|  6|        17|     17259|        |2016/04/06T07:28:01.341|    0.960|2016/04/06T07:28:02.301|Health|
  10.119.120.33|   180.76.15.24|   80|42865|  6|         4|       695|        |2016/04/06T07:29:10.839|    0.320|2016/04/06T07:29:11.159|Health|
 131.247.65.134|    74.82.47.26|   80|60591|  6|         1|        46|        |2016/04/06T07:29:22.998|    0.000|2016/04/06T07:29:22.998|Health|
  10.119.120.33|   51.255.65.19|   80|29204|  6|         9|      5405|        |2016/04/06T07:30:21.114|    0.320|2016/04/06T07:30:21.434|Health|
  10.119.120.33|   91.200.12.97|   80|57581|  6|        27|     32539|        |2016/04/06T07:30:29.370|    2.368|2016/04/06T07:30:31.738|Health|
  10.119.120.33|   91.200.12.97|   80|57530|  6|         5|       643|        |2016/04/06T07:30:29.049|    0.320|2016/04/06T07:30:29.369|Health|
  10.119.120.33|  180.76.15.162|   80|59214|  6|         5|      1184|        |2016/04/06T07:31:31.251|    0.448|2016/04/06T07:31:31.699|Health|
  10.119.120.33|   180.76.15.30|   80|59446|  6|         5|      1679|        |2016/04/06T07:31:31.701|    0.448|2016/04/06T07:31:32.149|Health|
 131.247.67.209| 184.105.139.92|   80|43072|  6|         1|        46|        |2016/04/06T07:31:48.662|    0.000|2016/04/06T07:31:48.662|Health|
  10.119.120.57| 137.116.71.170|  443|11104|  6|        12|      6112|        |2016/04/06T07:32:47.922|    2.304|2016/04/06T07:32:50.226|Health|
  131.247.67.99|    74.82.47.46|   80|49138|  6|         1|        46|        |2016/04/06T07:32:47.861|    0.000|2016/04/06T07:32:47.861|Health|
    172.27.1.72|   169.229.3.91|   80|52028|  6|         3|       669|        |2016/04/06T07:32:53.557|    0.128|2016/04/06T07:32:53.685|Health|
    172.27.1.72|   169.229.3.91|   80|51598|  6|         1|        46|        |2016/04/06T07:32:53.362|    0.000|2016/04/06T07:32:53.362|Health|
  10.119.120.33|   180.76.15.26|   80|16269|  6|       366|    543327|        |2016/04/06T07:33:49.364|    7.872|2016/04/06T07:33:57.236|Health|
    172.27.1.72| 64.125.239.181|   80|49512|  6|         3|       138|        |2016/04/06T07:34:27.505|    9.024|2016/04/06T07:34:36.529|Health|
  10.119.120.40| 66.220.156.106|  443|45551|  6|      4181|   6142608|        |2016/04/06T07:35:16.143|    2.944|2016/04/06T07:35:19.087|Health|
    10.119.4.39|   169.229.3.91|   80|52941|  6|         3|       669|        |2016/04/06T07:37:05.711|    0.192|2016/04/06T07:37:05.903|Health|
    10.119.4.39|   169.229.3.91|   80|38825|  6|         1|        46|        |2016/04/06T07:37:05.645|    0.000|2016/04/06T07:37:05.645|Health|
  10.119.120.33|  180.76.15.149|   80|40339|  6|        76|    101383|        |2016/04/06T07:37:18.383|    1.600|2016/04/06T07:37:19.983|Health|
    172.27.1.73|   169.229.3.91|   80|45997|  6|         3|       669|        |2016/04/06T07:37:47.822|    0.192|2016/04/06T07:37:48.014|Health|
    172.27.1.73|   169.229.3.91|   80|42096|  6|         1|        46|        |2016/04/06T07:37:47.694|    0.000|2016/04/06T07:37:47.694|Health|
  10.119.120.33|  180.76.15.137|   80|19290|  6|         5|       643|        |2016/04/06T07:39:32.455|    0.512|2016/04/06T07:39:32.967|Health|
  10.119.120.33|   180.76.15.24|   80|19759|  6|        31|     35603|        |2016/04/06T07:41:56.773|    1.216|2016/04/06T07:41:57.989|Health|
    172.26.1.25|   169.229.3.91|   80|42678|  6|         1|        46|        |2016/04/06T07:43:23.238|    0.000|2016/04/06T07:43:23.238|Health|
  10.119.120.33|   180.76.15.25|   80|16275|  6|       141|    200669|        |2016/04/06T07:44:16.033|    5.248|2016/04/06T07:44:21.281|Health|
    172.26.1.18|    74.82.47.12|  443|34741|  6|         1|        46|        |2016/04/06T07:48:41.441|    0.000|2016/04/06T07:48:41.441|Health|
  10.119.120.33|  180.76.15.162|   80|23761|  6|        12|     11068|        |2016/04/06T07:49:03.073|    0.704|2016/04/06T07:49:03.777|Health|
    172.26.1.20|  64.125.239.67|   80|37601|  6|         3|       138|        |2016/04/06T07:56:24.408|    9.024|2016/04/06T07:56:33.432|Health|
    172.26.1.18|     74.82.47.4|  443|58429|  6|         7|      4697|        |2016/04/06T07:56:29.336|    5.632|2016/04/06T07:56:34.968|Health|
    172.26.1.20|  64.125.239.67|   80|37601|  6|         1|        46|        |2016/04/06T07:56:45.463|    0.000|2016/04/06T07:56:45.463|Health|
  10.119.120.33|   51.255.65.50|   80|20796|  6|        11|      9640|        |2016/04/06T07:57:17.461|    0.512|2016/04/06T07:57:17.973|Health|
  131.247.67.21| 64.125.239.137|   80|49466|  6|         4|       184|        |2016/04/06T07:58:06.396|    7.424|2016/04/06T07:58:13.820|Health|
  10.119.120.33|  180.76.15.142|   80|14457|  6|        30|     34477|        |2016/04/06T07:58:17.607|    1.152|2016/04/06T07:58:18.759|Health|
  131.247.67.21| 64.125.239.137|   80|49466|  6|         1|        46|        |2016/04/06T07:58:21.821|    0.000|2016/04/06T07:58:21.821|Health|
  131.247.67.21| 64.125.239.137|   80|49466|  6|         1|        46|        |2016/04/06T07:58:38.038|    0.000|2016/04/06T07:58:38.038|Health|
    172.26.1.18|     74.82.47.4|  443|49506|  6|         8|      4795|        |2016/04/06T07:59:35.895|    2.752|2016/04/06T07:59:38.647|Health|
  10.119.120.33|220.181.108.183|   80|19191|  6|         9|      6400|        |2016/04/06T07:59:53.810|    0.832|2016/04/06T07:59:54.642|Health|
   131.247.67.6| 64.125.239.204| 8128|52409|  6|         1|        46|        |2016/04/06T08:00:53.776|    0.000|2016/04/06T08:00:53.776|Health|
  131.247.67.45|  190.144.114.2|   25|49232|  6|         9|       956|        |2016/04/06T08:02:25.991|    1.088|2016/04/06T08:02:27.079|Health|
   131.247.67.1|  180.76.15.157|   53|40379| 17|         1|        88|        |2016/04/06T08:05:37.854|    0.000|2016/04/06T08:05:37.854|Health|
   131.247.67.1|   180.76.15.24|   53|50827| 17|         1|        88|        |2016/04/06T08:05:37.725|    0.000|2016/04/06T08:05:37.725|Health|
   131.247.67.1|  180.76.15.136|   53|60006| 17|         1|        85|        |2016/04/06T08:06:49.213|    0.000|2016/04/06T08:06:49.213|Health|
   131.247.67.1|   180.76.15.24|   53|50828| 17|         1|        86|        |2016/04/06T08:07:37.083|    0.000|2016/04/06T08:07:37.083|Health|
   131.247.67.1|   180.76.15.25|   53|56340| 17|         1|        83|        |2016/04/06T08:08:41.208|    0.000|2016/04/06T08:08:41.208|Health|
   131.247.67.1|  180.76.15.162|   53|24561| 17|         1|        73|        |2016/04/06T08:08:41.465|    0.000|2016/04/06T08:08:41.465|Health|
  131.247.67.45|  77.240.87.125|   25|50774|  6|         7|       744|        |2016/04/06T08:10:05.688|    1.152|2016/04/06T08:10:06.840|Health|
  131.247.67.45| 89.248.171.160|   25| 2856|  6|        11|       991|        |2016/04/06T08:10:10.229|    0.960|2016/04/06T08:10:11.189|Health|
  131.247.67.45|  77.240.87.125|   25|52687|  6|         7|       736|        |2016/04/06T08:10:39.798|    0.832|2016/04/06T08:10:40.630|Health|
  131.247.67.45|  190.144.114.2|   25|39153|  6|         8|       867|        |2016/04/06T08:11:14.100|    0.896|2016/04/06T08:11:14.996|Health|
   131.247.67.1|  180.76.15.148|   53|25855| 17|         1|        85|        |2016/04/06T08:11:18.195|    0.000|2016/04/06T08:11:18.195|Health|
   131.247.67.1|  180.76.15.148|   53|25856| 17|         1|       137|        |2016/04/06T08:11:40.210|    0.000|2016/04/06T08:11:40.210|Health|
   131.247.67.1|  180.76.15.155|   53|25271| 17|         1|       137|        |2016/04/06T08:13:35.407|    0.000|2016/04/06T08:13:35.407|Health|
  131.247.67.45| 220.227.40.234|   25|49862|  6|         7|       751|        |2016/04/06T08:14:58.472|    1.408|2016/04/06T08:14:59.880|Health|
 131.247.67.127|  202.65.132.26|55848|   53| 17|         1|        73|        |2016/04/06T08:18:51.937|    0.000|2016/04/06T08:18:51.937|Health|
 131.247.67.127|  202.65.132.26|57806|   53| 17|         1|        84|        |2016/04/06T08:18:50.786|    0.000|2016/04/06T08:18:50.786|Health|
 131.247.67.126|  202.65.132.26|60090|   53| 17|         1|        73|        |2016/04/06T08:18:51.103|    0.000|2016/04/06T08:18:51.103|Health|
 131.247.67.126|  202.65.132.26|59062|   53| 17|         1|        84|        |2016/04/06T08:18:51.874|    0.000|2016/04/06T08:18:51.874|Health|
 131.247.67.126|  202.65.132.26|59087|   53| 17|         1|        73|        |2016/04/06T08:18:53.281|    0.000|2016/04/06T08:18:53.281|Health|
 131.247.67.127|  202.65.132.26|56121|   53| 17|         1|        84|        |2016/04/06T08:18:53.281|    0.000|2016/04/06T08:18:53.281|Health|
  131.247.67.45| 173.59.115.226|   25|31202|  6|         7|       682|        |2016/04/06T08:20:26.969|    0.128|2016/04/06T08:20:27.097|Health|
   131.247.67.1|184.105.247.196|   53|29764| 17|         1|       124|        |2016/04/06T08:26:20.172|    0.000|2016/04/06T08:26:20.172|Health|
  131.247.67.45|   183.87.35.68|   25|33126|  6|         6|       723|        |2016/04/06T08:27:47.646|    1.344|2016/04/06T08:27:48.990|Health|
  131.247.67.45|  178.155.14.10|   25|17116|  6|        10|       981|        |2016/04/06T08:28:36.284|    7.040|2016/04/06T08:28:43.324|Health|
  131.247.67.45|  178.155.14.10|   25|17116|  6|         2|        92|        |2016/04/06T08:28:43.722|    0.128|2016/04/06T08:28:43.850|Health|
   131.247.67.6|184.105.247.215|    0|  771|  1|         1|       102|        |2016/04/06T08:29:11.088|    0.000|2016/04/06T08:29:11.088|Health|
  131.247.67.45| 89.248.171.160|   25|31953|  6|        11|       991|        |2016/04/06T08:32:24.638|    0.960|2016/04/06T08:32:25.598|Health|
 131.247.67.126|  202.65.132.26|58871|   53| 17|         1|        83|        |2016/04/06T08:36:43.440|    0.000|2016/04/06T08:36:43.440|Health|
 131.247.67.127|  202.65.132.26|56159|   53| 17|         1|        72|        |2016/04/06T08:36:43.699|    0.000|2016/04/06T08:36:43.699|Health|
 131.247.67.127|  202.65.132.26|55893|   53| 17|         1|        83|        |2016/04/06T08:36:44.784|    0.000|2016/04/06T08:36:44.784|Health|
 131.247.67.127|  202.65.132.26|55956|   53| 17|         1|        72|        |2016/04/06T08:36:45.619|    0.000|2016/04/06T08:36:45.619|Health|
  131.247.67.73|216.218.206.103| 6379|45324|  6|         1|        46|        |2016/04/06T08:37:48.002|    0.000|2016/04/06T08:37:48.002|Health|
  131.247.67.73|184.105.247.203|    0|  771|  1|         1|       102|        |2016/04/06T08:42:34.014|    0.000|2016/04/06T08:42:34.014|Health|
  131.247.67.45| 122.226.203.70|   25|24513|  6|         3|       274|        |2016/04/06T08:47:31.224|    4.928|2016/04/06T08:47:36.152|Health|
  131.247.67.45| 122.226.203.70|   25|24513|  6|         3|       197|        |2016/04/06T08:47:41.015|    9.664|2016/04/06T08:47:50.679|Health|
  131.247.67.45|  14.160.88.122|   25|27307|  6|         1|        52|        |2016/04/06T08:48:29.142|    0.000|2016/04/06T08:48:29.142|Health|
  131.247.67.45|  14.160.88.122|   25|27597|  6|         1|        52|        |2016/04/06T08:48:59.796|    0.000|2016/04/06T08:48:59.796|Health|
  131.247.67.45|  125.86.22.131|   25|50538|  6|        10|       788|        |2016/04/06T08:51:13.422|    2.432|2016/04/06T08:51:15.854|Health|
  131.247.67.45| 89.248.171.160|   25|61045|  6|        11|       991|        |2016/04/06T08:54:40.843|    1.024|2016/04/06T08:54:41.867|Health|
   131.247.67.1|  180.76.15.139|   53|36918| 17|         1|        80|        |2016/04/06T08:54:50.502|    0.000|2016/04/06T08:54:50.502|Health|
  131.247.67.45| 60.191.161.244|   25| 4128|  6|         1|        60|        |2016/04/06T08:56:58.690|    0.000|2016/04/06T08:56:58.690|Health|
  131.247.67.45|   178.151.3.34|   25|53033|  6|         9|       875|        |2016/04/06T08:57:16.160|    1.216|2016/04/06T08:57:17.376|Health|
  131.247.67.45| 60.191.161.244|   25| 4128|  6|         3|       229|        |2016/04/06T08:57:11.555|    0.960|2016/04/06T08:57:12.515|Health|
  131.247.67.45| 60.191.161.244|   25| 3184|  6|         2|       185|        |2016/04/06T08:57:12.322|    0.320|2016/04/06T08:57:12.642|Health|
   131.247.67.1|     74.82.47.2|   53|46975| 17|         1|       144|        |2016/04/06T08:57:29.474|    0.000|2016/04/06T08:57:29.474|Health|
  131.247.67.45| 60.191.161.244|   25| 3184|  6|         1|        52|        |2016/04/06T08:57:27.936|    0.000|2016/04/06T08:57:27.936|Health|
    172.26.1.18|     74.82.47.4|  443|58462|  6|         4|      1187|        |2016/04/06T08:01:53.997|    0.256|2016/04/06T08:01:54.253|Health|
    172.26.1.10|   169.229.3.91|   80|56464|  6|         4|       220|        |2016/04/06T08:04:34.638|    4.992|2016/04/06T08:04:39.630|Health|
    172.26.1.10|   169.229.3.91|   80|55771|  6|         1|        46|        |2016/04/06T08:04:34.508|    0.000|2016/04/06T08:04:34.508|Health|
  10.119.120.44| 64.125.239.245|   80|37327|  6|         3|       138|        |2016/04/06T08:05:28.631|    9.024|2016/04/06T08:05:37.655|Health|
  10.119.120.33|   51.255.65.54|   80|17858|  6|         8|      3973|        |2016/04/06T08:05:45.229|    0.640|2016/04/06T08:05:45.869|Health|
  10.119.120.44| 64.125.239.245|   80|37327|  6|         1|        46|        |2016/04/06T08:05:49.644|    0.000|2016/04/06T08:05:49.644|Health|
  10.119.120.33|  123.125.71.30|   80|30578|  6|        13|     11562|        |2016/04/06T08:08:52.684|    1.216|2016/04/06T08:08:53.900|Health|
  10.119.120.49|184.105.247.252|  443|38525|  6|         1|        46|        |2016/04/06T08:10:36.357|    0.000|2016/04/06T08:10:36.357|Health|
  10.119.120.49|   169.229.3.91|   80|36352|  6|         4|       216|        |2016/04/06T08:13:41.563|    4.992|2016/04/06T08:13:46.555|Health|
  10.119.120.49|   169.229.3.91|   80|42694|  6|         1|        46|        |2016/04/06T08:13:41.434|    0.000|2016/04/06T08:13:41.434|Health|
  131.247.67.45| 184.105.139.84|   80|54511|  6|         1|        46|        |2016/04/06T08:13:56.464|    0.000|2016/04/06T08:13:56.464|Health|
   10.119.120.3|   169.229.3.91|   80|34496|  6|         4|       216|        |2016/04/06T08:14:46.116|    4.992|2016/04/06T08:14:51.108|Health|
   10.119.120.3|   169.229.3.91|   80|54087|  6|         1|        46|        |2016/04/06T08:14:45.989|    0.000|2016/04/06T08:14:45.989|Health|
    172.26.1.15| 216.218.206.67|  443|46509|  6|         6|      2526|        |2016/04/06T08:14:50.789|    6.528|2016/04/06T08:14:57.317|Health|
    172.26.1.15| 216.218.206.67|  443|46509|  6|         2|       104|        |2016/04/06T08:15:01.156|    0.000|2016/04/06T08:15:01.156|Health|
    172.26.1.26|   169.229.3.91|   80|39268|  6|         1|        46|        |2016/04/06T08:15:14.466|    0.000|2016/04/06T08:15:14.466|Health|
    172.26.1.26|   169.229.3.91|   80|52877|  6|         4|       220|        |2016/04/06T08:15:14.723|    5.056|2016/04/06T08:15:19.779|Health|
  10.119.120.29| 216.218.206.67|  443|56575|  6|         2|       112|        |2016/04/06T08:16:40.190|    2.048|2016/04/06T08:16:42.238|Health|
  10.119.120.29| 216.218.206.67|  443|56575|  6|         2|       104|        |2016/04/06T08:16:53.247|    0.000|2016/04/06T08:16:53.247|Health|
  10.119.120.33|   180.76.15.30|   80|18594|  6|        87|    118440|        |2016/04/06T08:16:54.271|    2.752|2016/04/06T08:16:57.023|Health|
